LW-9213 (16bit) : address index 13,Local HMI,LW,9213,,16-bit Unsigned,Supported
LW-9214 (16bit) : address index 14,Local HMI,LW,9214,,16-bit Unsigned,Supported
LW-9215 (16bit) : address index 15,Local HMI,LW,9215,,16-bit Unsigned,Supported
LW-9216 (16bit) : the result of importing e-Mail data,Local HMI,LW,9216,,16-bit Unsigned,Supported
LW-9219 (16bit) : user no. (1~12),Local HMI,LW,9219,,16-bit Unsigned,Unsupported
LW-9220 (32bit) : password,Local HMI,LW,9220,,32-bit Unsigned,Unsupported
"LW-9222 (16bit) : object classes can be operated for current user (bit 0:A, bit 1:B,bit 2:C, ...)",Local HMI,LW,9222,,16-bit Unsigned,Supported
LW-9230 (32bit) : address index 16,Local HMI,LW,9230,,32-bit Unsigned,Supported
LW-9232 (32bit) : address index 17,Local HMI,LW,9232,,32-bit Unsigned,Supported
LW-9234 (32bit) : address index 18,Local HMI,LW,9234,,32-bit Unsigned,Supported
LW-9236 (32bit) : address index 19,Local HMI,LW,9236,,32-bit Unsigned,Supported
LW-9238 (32bit) : address index 20,Local HMI,LW,9238,,32-bit Unsigned,Supported
LW-9240 (32bit) : address index 21,Local HMI,LW,9240,,32-bit Unsigned,Supported
LW-9242 (32bit) : address index 22,Local HMI,LW,9242,,32-bit Unsigned,Supported
LW-9244 (32bit) : address index 23,Local HMI,LW,9244,,32-bit Unsigned,Supported
LW-9246 (32bit) : address index 24,Local HMI,LW,9246,,32-bit Unsigned,Supported
LW-9248 (32bit) : address index 25,Local HMI,LW,9248,,32-bit Unsigned,Supported
LW-9250 (32bit) : address index 26,Local HMI,LW,9250,,32-bit Unsigned,Supported
LW-9252 (32bit) : address index 27,Local HMI,LW,9252,,32-bit Unsigned,Supported
LW-9254 (32bit) : address index 28,Local HMI,LW,9254,,32-bit Unsigned,Supported
LW-9256 (32bit) : address index 29,Local HMI,LW,9256,,32-bit Unsigned,Supported
LW-9258 (32bit) : address index 30,Local HMI,LW,9258,,32-bit Unsigned,Supported
LW-9260 (32bit) : address index 31,Local HMI,LW,9260,,32-bit Unsigned,Supported
LW-9270 (16bit) : request's function code - MODBUS server (COM 1),Local HMI,LW,9270,,16-bit Unsigned,Supported
LW-9271 (16bit) : request's starting address - MODBUS server (COM 1),Local HMI,LW,9271,,16-bit Unsigned,Supported
LW-9272 (16bit) : request's quantity of registers - MODBUS server (COM 1),Local HMI,LW,9272,,16-bit Unsigned,Supported
LW-9275 (16bit) : request's function code - MODBUS server (COM 2),Local HMI,LW,9275,,16-bit Unsigned,Supported
LW-9276 (16bit) : request's starting address - MODBUS server (COM 2),Local HMI,LW,9276,,16-bit Unsigned,Supported
LW-9277 (16bit) : request's quantity of registers - MODBUS server (COM 2),Local HMI,LW,9277,,16-bit Unsigned,Supported
LW-9280 (16bit) : request's function code - MODBUS server (COM 3),Local HMI,LW,9280,,16-bit Unsigned,Supported
LW-9281 (16bit) : request's starting address - MODBUS server (COM 3),Local HMI,LW,9281,,16-bit Unsigned,Supported
LW-9282 (16bit) : request's quantity of registers - MODBUS server (COM 3),Local HMI,LW,9282,,16-bit Unsigned,Supported
LW-9285 (16bit) : request's function code - MODBUS server (ethernet),Local HMI,LW,9285,,16-bit Unsigned,Supported
LW-9286 (16bit) : request's starting address - MODBUS server (ethernet),Local HMI,LW,9286,,16-bit Unsigned,Supported
LW-9287 (16bit) : request's quantity of registers - MODBUS server (ethernet),Local HMI,LW,9287,,16-bit Unsigned,Supported
LW-9288 (16bit) : last error code - MODBUS server (Ethernet),Local HMI,LW,9288,,16-bit Unsigned,Supported
LW-9289 (16bit) : last error code - MODBUS server (COM 1),Local HMI,LW,9289,,16-bit Unsigned,Supported
LW-9290 (16bit) : last error code - MODBUS server (COM 2),Local HMI,LW,9290,,16-bit Unsigned,Supported
LW-9291 (16bit) : last error code - MODBUS server (COM 3),Local HMI,LW,9291,,16-bit Unsigned,Supported
LW-9300 (16bit) : driver ID of local device 1,Local HMI,LW,9300,,16-bit Unsigned,Supported
LW-9301 (16bit) : driver ID of local device 2,Local HMI,LW,9301,,16-bit Unsigned,Supported
LW-9302 (16bit) : driver ID of local device 3,Local HMI,LW,9302,,16-bit Unsigned,Supported
LW-9303 (16bit) : driver ID of local device 4,Local HMI,LW,9303,,16-bit Unsigned,Supported
LW-9331 (16bit) : driver ID of local device 32,Local HMI,LW,9331,,16-bit Unsigned,Supported
LW-9350 (16bit) : pending command no. in local HMI,Local HMI,LW,9350,,16-bit Unsigned,Supported
LW-9351 (16bit) : pending command no. in device 1 (COM 1),Local HMI,LW,9351,,16-bit Unsigned,Supported
LW-9352 (16bit) : pending command no. in device 2 (COM 2),Local HMI,LW,9352,,16-bit Unsigned,Supported
LW-9353 (16bit) : pending command no. in device 3 (COM 3),Local HMI,LW,9353,,16-bit Unsigned,Supported
LW-9354 (16bit) : pending command no. in device 4 (ethernet),Local HMI,LW,9354,,16-bit Unsigned,Supported
LW-9355 (16bit) : pending command no. in device 5 (ethernet),Local HMI,LW,9355,,16-bit Unsigned,Supported
LW-9356 (16bit) : pending command no. in device 6 (ethernet),Local HMI,LW,9356,,16-bit Unsigned,Supported
LW-9357 (16bit) : pending command no. in device 7 (ethernet),Local HMI,LW,9357,,16-bit Unsigned,Supported
LW-9389 (16bit) : pending command no. in device 39 (ethernet),Local HMI,LW,9389,,16-bit Unsigned,Supported
LW-9390 (16bit) : pending command no. in device (USB),Local HMI,LW,9390,,16-bit Unsigned,Supported
LW-9392 (16bit) : pending command no. in device (CAN Bus),Local HMI,LW,9392,,16-bit Unsigned,Unsupported
LW-9400 (16bit) : error code for device 1,Local HMI,LW,9400,,16-bit Unsigned,Supported
LW-9401 (16bit) : error code for device 2,Local HMI,LW,9401,,16-bit Unsigned,Supported
LW-9402 (16bit) : error code for device 3,Local HMI,LW,9402,,16-bit Unsigned,Supported
LW-9403 (16bit) : error code for device 4,Local HMI,LW,9403,,16-bit Unsigned,Supported
LW-9404 (16bit) : error code for device 5,Local HMI,LW,9404,,16-bit Unsigned,Supported
LW-9405 (16bit) : error code for device 6,Local HMI,LW,9405,,16-bit Unsigned,Supported
LW-9406 (16bit) : error code for device 7,Local HMI,LW,9406,,16-bit Unsigned,Supported
LW-9407 (16bit) : error code for device 8,Local HMI,LW,9407,,16-bit Unsigned,Supported
LW-9449 (16bit) : error code for device 50,Local HMI,LW,9449,,16-bit Unsigned,Supported
LW-9450 (16bit) : time tag of event log - second,Local HMI,LW,9450,,16-bit Unsigned,Supported
LW-9451 (16bit) : time tag of event log - minute,Local HMI,LW,9451,,16-bit Unsigned,Supported
LW-9452 (16bit) : time tag of event log - hour,Local HMI,LW,9452,,16-bit Unsigned,Supported
LW-9453 (16bit) : time tag of event log - day,Local HMI,LW,9453,,16-bit Unsigned,Supported
LW-9454 (16bit) : time tag of event log - month,Local HMI,LW,9454,,16-bit Unsigned,Supported
LW-9455 (16bit) : time tag of event log - year,Local HMI,LW,9455,,16-bit Unsigned,Supported
LW-9490 (16bit) : error code for USB device,Local HMI,LW,9490,,16-bit Unsigned,Supported
LW-9492 (16bit) : error code for CAN-Bus device,Local HMI,LW,9492,,16-bit Unsigned,Supported
LW-9500 (32bit) : user 1's password,Local HMI,LW,9500,,32-bit Unsigned,Unsupported
LW-9502 (32bit) : user 2's password,Local HMI,LW,9502,,32-bit Unsigned,Unsupported
LW-9504 (32bit) : user 3's password,Local HMI,LW,9504,,32-bit Unsigned,Unsupported
LW-9506 (32bit) : user 4's password,Local HMI,LW,9506,,32-bit Unsigned,Unsupported
LW-9508 (32bit) : user 5's password,Local HMI,LW,9508,,32-bit Unsigned,Unsupported
LW-9510 (32bit) : user 6's password,Local HMI,LW,9510,,32-bit Unsigned,Unsupported
LW-9512 (32bit) : user 7's password,Local HMI,LW,9512,,32-bit Unsigned,Unsupported
LW-9514 (32bit) : user 8's password,Local HMI,LW,9514,,32-bit Unsigned,Unsupported
LW-9516 (32bit) : user 9's password,Local HMI,LW,9516,,32-bit Unsigned,Unsupported
LW-9518 (32bit) : user 10's password,Local HMI,LW,9518,,32-bit Unsigned,Unsupported
LW-9520 (32bit) : user 11's password,Local HMI,LW,9520,,32-bit Unsigned,Unsupported
LW-9522 (32bit) : user 12's password,Local HMI,LW,9522,,32-bit Unsigned,Unsupported
LW-9530 (4 words) : VNC server password,Local HMI,LW,9530,,16-bit Unsigned,Supported
LW-9540 (16bit) : reserved for caps lock,Local HMI,LW,9540,,16-bit Unsigned,Supported
LW-9541 (16bit) : MODBUS/ASCII server station no. (COM 1),Local HMI,LW,9541,,16-bit Unsigned,Supported
LW-9542 (16bit) : MODBUS/ASCII server station no. (COM 2),Local HMI,LW,9542,,16-bit Unsigned,Supported
LW-9543 (16bit) : MODBUS/ASCII server station no. (COM 3),Local HMI,LW,9543,,16-bit Unsigned,Supported
LW-9544 (16bit) : MODBUS/ASCII server station no. (ethernet),Local HMI,LW,9544,,16-bit Unsigned,Supported
"LW-9550 (16bit) : COM 1 mode (0:RS232,1:RS485 2W,2:RS485 4W) (use LB-9030 to activate all communication settings)",Local HMI,LW,9550,,16-bit Unsigned,Supported
"LW-9551 (16bit) : COM 1 baud rate (9:300,7:1200,8:2400,0:4800,1:9600,10:14400,2:19200,11:28800,3:38400,12:76800,4:57600,..)",Local HMI,LW,9551,,16-bit Unsigned,Supported
"LW-9552 (16bit) : COM 1 databits (7 : 7 bits, 8 : 8 bits)",Local HMI,LW,9552,,16-bit Unsigned,Supported
"LW-9553 (16bit) : COM 1 parity (0:none, 1:even, 2:odd)",Local HMI,LW,9553,,16-bit Unsigned,Supported
"LW-9554 (16bit) : COM 1 stop bits (1 : 1 bit, 2 : 2 bits)",Local HMI,LW,9554,,16-bit Unsigned,Supported
"LW-9555 (16bit) : COM 2 mode (0:RS232,1:RS485 2W,2:RS485 4W) (use LB-9031 to activate all communication settings)",Local HMI,LW,9555,,16-bit Unsigned,Supported
"LW-9556 (16bit) : COM 2 baud rate(9:300,7:1200,8:2400,0:4800,1:9600,10:14400,2:19200,11:28800,3:38400,12:76800,4:57600,..)",Local HMI,LW,9556,,16-bit Unsigned,Supported
"LW-9557 (16bit) : COM 2 databits (7 : 7 bits, 8 : 8 bits)",Local HMI,LW,9557,,16-bit Unsigned,Supported
"LW-9558 (16bit) : COM 2 parity (0:none, 1:even, 2:odd)",Local HMI,LW,9558,,16-bit Unsigned,Supported
"LW-9559 (16bit) : COM 2 stop bits (1 : 1 bit, 2 : 2 bits)",Local HMI,LW,9559,,16-bit Unsigned,Supported
"LW-9560 (16bit) : COM 3 mode (0:RS232,1:RS485 2W) (use LB-9032 to activate all communication settings)",Local HMI,LW,9560,,16-bit Unsigned,Supported
"LW-9561 (16bit) : COM 3 baud rate (9:300,7:1200,8:2400,0:4800,1:9600,10:14400,2:19200,11:28800,3:38400,12:76800,4:57600,..)",Local HMI,LW,9561,,16-bit Unsigned,Supported
"LW-9562 (16bit) : COM 3 databits (7 : 7 bits, 8 : 8 bits)",Local HMI,LW,9562,,16-bit Unsigned,Supported
"LW-9563 (16bit) : COM 3 parity (0:none, 1:even, 2:odd)",Local HMI,LW,9563,,16-bit Unsigned,Supported
"LW-9564 (16bit) : COM 3 stop bits (1 : 1 bit, 2 : 2 bits)",Local HMI,LW,9564,,16-bit Unsigned,Supported
LW-9565 (16bit) : COM 1 broadcast station no.,Local HMI,LW,9565,,16-bit Unsigned,Supported
LW-9566 (16bit) : COM 2 broadcast station no.,Local HMI,LW,9566,,16-bit Unsigned,Supported
LW-9567 (16bit) : COM 3 broadcast station no.,Local HMI,LW,9567,,16-bit Unsigned,Supported
LW-9570 (32bit) : received data count (bytes) (COM 1 MODBUS server),Local HMI,LW,9570,,32-bit Unsigned,Supported
LW-9572 (32bit) : received data count (bytes) (COM 2 MODBUS server),Local HMI,LW,9572,,32-bit Unsigned,Supported
LW-9574 (32bit) : received data count (bytes) (COM 3 MODBUS server),Local HMI,LW,9574,,32-bit Unsigned,Supported
LW-9576 (32bit) : received data count (bytes) (Ethernet MODBUS server),Local HMI,LW,9576,,32-bit Unsigned,Supported
LW-9600 (16bit) : device 4's IP0 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9600,,16-bit Unsigned,Supported
LW-9601 (16bit) : device 4's IP1 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9601,,16-bit Unsigned,Supported
LW-9602 (16bit) : device 4's IP2 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9602,,16-bit Unsigned,Supported
LW-9603 (16bit) : device 4's IP3 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9603,,16-bit Unsigned,Supported
LW-9604 (16bit) : device 4's port no.,Local HMI,LW,9604,,16-bit Unsigned,Supported
LW-9605 (16bit) : device 5's IP0 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9605,,16-bit Unsigned,Supported
LW-9606 (16bit) : device 5's IP1 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9606,,16-bit Unsigned,Supported
LW-9607 (16bit) : device 5's IP2 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9607,,16-bit Unsigned,Supported
LW-9608 (16bit) : device 5's IP3 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9608,,16-bit Unsigned,Supported
LW-9609 (16bit) : device 5's port no.,Local HMI,LW,9609,,16-bit Unsigned,Supported
LW-9610 (16bit) : device 6's IP0 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9610,,16-bit Unsigned,Supported
LW-9611 (16bit) : device 6's IP1 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9611,,16-bit Unsigned,Supported
LW-9612 (16bit) : device 6's IP2 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9612,,16-bit Unsigned,Supported
LW-9613 (16bit) : device 6's IP3 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9613,,16-bit Unsigned,Supported
LW-9614 (16bit) : device 6's port no.,Local HMI,LW,9614,,16-bit Unsigned,Supported
LW-9615 (16bit) : device 7's IP0 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9615,,16-bit Unsigned,Supported
LW-9616 (16bit) : device 7's IP1 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9616,,16-bit Unsigned,Supported
LW-9617 (16bit) : device 7's IP2 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9617,,16-bit Unsigned,Supported
LW-9618 (16bit) : device 7's IP3 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9618,,16-bit Unsigned,Supported
LW-9619 (16bit) : device 7's port no.,Local HMI,LW,9619,,16-bit Unsigned,Supported
LW-9620 (16bit) : device 8's (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9620,,16-bit Unsigned,Supported
LW-9621 (16bit) : device 8's IP1 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9621,,16-bit Unsigned,Supported
LW-9622 (16bit) : device 8's IP2 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9622,,16-bit Unsigned,Supported
LW-9623 (16bit) : device 8's IP3 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9623,,16-bit Unsigned,Supported
LW-9624 (16bit) : device 8's port no.,Local HMI,LW,9624,,16-bit Unsigned,Supported
LW-9625 (16bit) : device 9's IP0 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9625,,16-bit Unsigned,Supported
LW-9626 (16bit) : device 9's IP1 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9626,,16-bit Unsigned,Supported
LW-9627 (16bit) : device 9's IP2 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9627,,16-bit Unsigned,Supported
LW-9628 (16bit) : device 9's IP3 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9628,,16-bit Unsigned,Supported
LW-9629 (16bit) : device 9's port no.,Local HMI,LW,9629,,16-bit Unsigned,Supported
LW-9765 (16bit) : device 37's IP0 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9765,,16-bit Unsigned,Supported
LW-9766 (16bit) : device 37's IP1 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9766,,16-bit Unsigned,Supported
LW-9767 (16bit) : device 37's IP2 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9767,,16-bit Unsigned,Supported
LW-9768 (16bit) : device 37's IP3 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9768,,16-bit Unsigned,Supported
LW-9769 (16bit) : device 37's port no.,Local HMI,LW,9769,,16-bit Unsigned,Supported
LW-9770 (16bit) : remote printer/backup server IP0 (IP0:IP1:IP2:IP3),Local HMI,LW,9770,,16-bit Unsigned,Unsupported
LW-9771 (16bit) : remote printer/backup server IP1 (IP0:IP1:IP2:IP3),Local HMI,LW,9771,,16-bit Unsigned,Unsupported
LW-9772 (16bit) : remote printer/backup server IP2 (IP0:IP1:IP2:IP3),Local HMI,LW,9772,,16-bit Unsigned,Unsupported
LW-9773 (16bit) : remote printer/backup server IP3 (IP0:IP1:IP2:IP3),Local HMI,LW,9773,,16-bit Unsigned,Unsupported
LW-9774 (6 words) : remote printer/backup server user name,Local HMI,LW,9774,,16-bit Unsigned,Unsupported
LW-9780 (6 words) : remote printer/backup server password,Local HMI,LW,9780,,16-bit Unsigned,Unsupported
LW-9800 (16bit) : remote HMI 1's IP0 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9800,,16-bit Unsigned,Supported
LW-9801 (16bit) : remote HMI 1's IP1 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9801,,16-bit Unsigned,Supported
LW-9802 (16bit) : remote HMI 1's IP2 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9802,,16-bit Unsigned,Supported
LW-9803 (16bit) : remote HMI 1's IP3 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9803,,16-bit Unsigned,Supported
LW-9804 (16bit) : remote HMI 1's port no.,Local HMI,LW,9804,,16-bit Unsigned,Supported
LW-9805 (16bit) : remote HMI 2's IP0 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9805,,16-bit Unsigned,Supported
LW-9806 (16bit) : remote HMI 2's IP1 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9806,,16-bit Unsigned,Supported
LW-9807 (16bit) : remote HMI 2's IP2 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9807,,16-bit Unsigned,Supported
LW-9808 (16bit) : remote HMI 2's IP3 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9808,,16-bit Unsigned,Supported
LW-9809 (16bit) : remote HMI 2's port no.,Local HMI,LW,9809,,16-bit Unsigned,Supported
LW-9810 (16bit) : remote HMI 3's IP0 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9810,,16-bit Unsigned,Supported
LW-9811 (16bit) : remote HMI 3's IP1 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9811,,16-bit Unsigned,Supported
LW-9812 (16bit) : remote HMI 3's IP2 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9812,,16-bit Unsigned,Supported
LW-9813 (16bit) : remote HMI 3's IP3 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9813,,16-bit Unsigned,Supported
LW-9814 (16bit) : remote HMI 3's port no.,Local HMI,LW,9814,,16-bit Unsigned,Supported
LW-9815 (16bit) : remote HMI 4's IP0 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9815,,16-bit Unsigned,Supported
LW-9816 (16bit) : remote HMI 4's IP1 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9816,,16-bit Unsigned,Supported
LW-9817 (16bit) : remote HMI 4's IP2 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9817,,16-bit Unsigned,Supported
LW-9818 (16bit) : remote HMI 4's IP3 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9818,,16-bit Unsigned,Supported
LW-9819 (16bit) : remote HMI 4's port no.,Local HMI,LW,9819,,16-bit Unsigned,Supported
LW-9820 (16bit) : remote HMI 5's IP0 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9820,,16-bit Unsigned,Supported
LW-9821 (16bit) : remote HMI 5's IP1 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9821,,16-bit Unsigned,Supported
LW-9822 (16bit) : remote HMI 5's IP2 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9822,,16-bit Unsigned,Supported
LW-9823 (16bit) : remote HMI 5's IP3 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9823,,16-bit Unsigned,Supported
LW-9824 (16bit) : remote HMI 5's port no.,Local HMI,LW,9824,,16-bit Unsigned,Supported
LW-9825 (16bit) : remote HMI 6's IP0 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9825,,16-bit Unsigned,Supported
LW-9826 (16bit) : remote HMI 6's IP1 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9826,,16-bit Unsigned,Supported
LW-9827 (16bit) : remote HMI 6's IP2 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9827,,16-bit Unsigned,Supported
LW-9828 (16bit) : remote HMI 6's IP3 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9828,,16-bit Unsigned,Supported
LW-9829 (16bit) : remote HMI 6's port no.,Local HMI,LW,9829,,16-bit Unsigned,Supported
LW-9830 (16bit) : remote HMI 7's IP0 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9830,,16-bit Unsigned,Supported
LW-9831 (16bit) : remote HMI 7's IP1 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9831,,16-bit Unsigned,Supported
LW-9832 (16bit) : remote HMI 7's IP2 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9832,,16-bit Unsigned,Supported
LW-9833 (16bit) : remote HMI 7's IP3 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9833,,16-bit Unsigned,Supported
LW-9834 (16bit) : remote HMI 7's port no.,Local HMI,LW,9834,,16-bit Unsigned,Supported
LW-9835 (16bit) : remote HMI 8's IP0 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9835,,16-bit Unsigned,Supported
LW-9836 (16bit) : remote HMI 8's IP1 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9836,,16-bit Unsigned,Supported
LW-9837 (16bit) : remote HMI 8's IP2 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9837,,16-bit Unsigned,Supported
LW-9838 (16bit) : remote HMI 8's IP3 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9838,,16-bit Unsigned,Supported
LW-9839 (16bit) : remote HMI 8's port no.,Local HMI,LW,9839,,16-bit Unsigned,Supported
LW-9895 (16bit) : remote HMI 20's IP0 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9895,,16-bit Unsigned,Supported
LW-9896 (16bit) : remote HMI 20's IP1 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9896,,16-bit Unsigned,Supported
LW-9897 (16bit) : remote HMI 20's IP2 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9897,,16-bit Unsigned,Supported
LW-9898 (16bit) : remote HMI 20's IP3 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9898,,16-bit Unsigned,Supported
LW-9899 (16bit) : remote HMI 20's port no.,Local HMI,LW,9899,,16-bit Unsigned,Supported
"LW-9900 (16bit) : HMI run mode (0 : normal mode, 1~3 : test mode (COM 1~COM 3))",Local HMI,LW,9900,,16-bit Unsigned,Supported
LW-9901 (16bit) : pass-through source COM port (1~3 : COM 1~COM 3),Local HMI,LW,9901,,16-bit Unsigned,Supported
LW-9902 (16bit) : pass-through destination COM port (1~3 : COM 1~COM 3),Local HMI,LW,9902,,16-bit Unsigned,Supported
"LW-9903 (16bit) : pass-through control (0 : normal, 1 : pause, 2 : stop communications between HMI and device when executing pass-through)",Local HMI,LW,9903,,16-bit Unsigned,Supported
LW-9904 (16bit) : pass-through server port no. (2000~2100),Local HMI,LW,9904,,16-bit Unsigned,Supported
LW-9905 (16bit) : remote HMI 21's IP0 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9905,,16-bit Unsigned,Supported
LW-9906 (16bit) : remote HMI 21's IP1 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9906,,16-bit Unsigned,Supported
LW-9907 (16bit) : remote HMI 21's IP2 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9907,,16-bit Unsigned,Supported
LW-9908 (16bit) : remote HMI 21's IP3 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9908,,16-bit Unsigned,Supported
LW-9909 (16bit) : remote HMI 21's port no.,Local HMI,LW,9909,,16-bit Unsigned,Supported
LW-9910 (16bit) : remote HMI 22's IP0 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9910,,16-bit Unsigned,Supported
LW-9911 (16bit) : remote HMI 22's IP1 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9911,,16-bit Unsigned,Supported
LW-9912 (16bit) : remote HMI 22's IP2 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9912,,16-bit Unsigned,Supported
LW-9913 (16bit) : remote HMI 22's IP3 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9913,,16-bit Unsigned,Supported
LW-9914 (16bit) : remote HMI 22's port no.,Local HMI,LW,9914,,16-bit Unsigned,Supported
LW-9915 (16bit) : remote HMI 23's IP0 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9915,,16-bit Unsigned,Supported
LW-9916 (16bit) : remote HMI 23's IP1 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9916,,16-bit Unsigned,Supported
LW-9917 (16bit) : remote HMI 23's IP2 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9917,,16-bit Unsigned,Supported
LW-9918 (16bit) : remote HMI 23's IP3 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9918,,16-bit Unsigned,Supported
LW-9919 (16bit) : remote HMI 23's port no.,Local HMI,LW,9919,,16-bit Unsigned,Supported
LW-9920 (16bit) : remote HMI 24's IP0 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9920,,16-bit Unsigned,Supported
LW-9921 (16bit) : remote HMI 24's IP1 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9921,,16-bit Unsigned,Supported
LW-9922 (16bit) : remote HMI 24's IP2 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9922,,16-bit Unsigned,Supported
LW-9923 (16bit) : remote HMI 24's IP3 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9923,,16-bit Unsigned,Supported
LW-9924 (16bit) : remote HMI 24's port no.,Local HMI,LW,9924,,16-bit Unsigned,Supported
LW-9925 (16bit) : remote HMI 25's IP0 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9925,,16-bit Unsigned,Supported
LW-9926 (16bit) : remote HMI 25's IP1 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9926,,16-bit Unsigned,Supported
LW-9927 (16bit) : remote HMI 25's IP2 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9927,,16-bit Unsigned,Supported
LW-9928 (16bit) : remote HMI 25's IP3 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9928,,16-bit Unsigned,Supported
LW-9929 (16bit) : remote HMI 25's port no.,Local HMI,LW,9929,,16-bit Unsigned,Supported
LW-9930 (16bit) : remote HMI 26's IP0 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9930,,16-bit Unsigned,Supported
LW-9931 (16bit) : remote HMI 26's IP1 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9931,,16-bit Unsigned,Supported
LW-9932 (16bit) : remote HMI 26's IP2 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9932,,16-bit Unsigned,Supported
